SOURCE_TEMPLATE,SOURCE_MESSAGE_ID,FINAL_STATUS,STATUS_SOURCE,APPROVED,REJECTED,INVALID_FORMAT,ERROR,REJECTED_REASON,MESSAGE ID,TEXT,DESCRIPTION,IMAGE,CTA 1,LINK 1,CTA 2,LINK 2,TEXT 2
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,181,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,181,"📥 STATUS UPDATE READY

Your status update is ready for review.
Open the page and follow the available instruction.",,,📥 READ STATUS,https://newsoun.com/ns-gb-cc-en-mct-020/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,182,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,182,"🔐 CARD ACCESS NOTICE

{{first_name}}, your card access notice is available.
Open it securely and review the next step.",,,🔐 OPEN ACCESS,https://newsoun.com/ns-gb-cc-en-mct-021/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,183,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,183,"📋 REQUEST READY TO REVIEW

Your Credit Card request is ready to review.
Check the information and complete the available step.",,,📋 REVIEW NOW,https://newsoun.com/ns-gb-cc-en-mct-022/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,184,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,184,"📣 CARD UPDATE ALERT

A card update alert is ready in your profile.
Open it to review the current request details and continue.",,,📣 OPEN ALERT,https://newsoun.com/ns-gb-cc-en-mct-023/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,185,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,185,"🔎 FINAL OPTION CHECK

{{first_name}}, your final option check is available.
Review the card details and choose the next step below.",,,🔎 CHECK OPTION,https://newsoun.com/ns-gb-cc-en-mct-001/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,186,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,186,"✅ COMPLETE REQUEST STEP

A request step is ready to complete.
Confirm the card details and continue below.",,,✅ COMPLETE STEP,https://newsoun.com/ns-gb-cc-en-mct-002/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,187,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,187,"⚠️ Important update, {{first_name}}

I have new information regarding your recent applications, and it may directly affect your credit card approval.
Take a moment to review the next steps.

👇 When you're ready, choose your next step below:",,,🔍 SEE RESPONSE OF MY CARD,https://newsoun.com/ns-gb-cc-en-mct-003/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,188,REJECTED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,0,1,0,0,INCORRECT_CATEGORY: TAG_SHOULD_BE_MARKETING x1,188,"🔎 CARD OPTIONS READY

{{first_name}}, your UK card options are ready to review.
Open the page to compare the available details and continue safely.",,,🔎 SEE OPTIONS,https://newsoun.com/ns-gb-cc-en-mct-004/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,189,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,189,"⭐ CARD REVIEW MATCH

A card review match is available in your profile.
Check the recommendation and continue only if the details look right.",,,⭐ VIEW MATCH,https://newsoun.com/ns-gb-cc-en-mct-005/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,190,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,190,"💳 CARD SELECTION STEP

Your card selection step is ready.
Open the secure page to review the available option before continuing.",,,💳 REVIEW CARD,https://newsoun.com/ns-gb-cc-en-mct-006/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,191,REJECTED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,0,1,0,0,INCORRECT_CATEGORY: TAG_SHOULD_BE_MARKETING x1,191,"💳 CREDIT OPTION NOTICE

A Credit Card option is ready for review.
Open the update to check the details prepared for your profile.",,,💳 VIEW OPTION,https://newsoun.com/ns-gb-cc-en-mct-007/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,192,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,192,"🟢 CARD REQUEST PAGE

Your Credit Card request page is available now.
Review the current information and follow the next step below.",,,🟢 OPEN REQUEST,https://newsoun.com/ns-gb-cc-en-mct-008/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,193,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,193,"✅ CARD STEP AVAILABLE

{{first_name}}, one card step is available in your profile.
Review the details and complete the next action when ready.",,,✅ COMPLETE STEP,https://newsoun.com/ns-gb-cc-en-mct-009/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,194,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,194,"💳 OPTION REVIEW OPEN

Your option review page is open.
Check the card details and choose how you want to continue.",,,💳 REVIEW OPTION,https://newsoun.com/ns-gb-cc-en-mct-010/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,195,REJECTED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,0,1,0,0,INCORRECT_CATEGORY: TAG_SHOULD_BE_MARKETING x1,195,"⭐ RECOMMENDATION NOTICE

{{first_name}}, a Credit Card recommendation is ready to view.
Review the information and continue from the secure page.",,,⭐ VIEW RECOMMENDATION,https://newsoun.com/ns-gb-cc-en-mct-011/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,196,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,196,"📌 CARD OPTION UPDATE

A card option update is ready in your profile.
Open it to review the details and confirm the next step.",,,📌 CHECK OPTION,https://newsoun.com/ns-gb-cc-en-mct-012/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,197,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,197,"🏦 CARD REVIEW NOTICE

Your card review notice is available.
Check the option shown and continue with the available instruction.",,,🏦 REVIEW CARD,https://newsoun.com/ns-gb-cc-en-mct-013/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,198,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,198,"💳 SELECT CARD STEP

Your card selection step is ready to view.
Open the page to check the option prepared for your profile.",,,💳 SELECT CARD,https://newsoun.com/ns-gb-cc-en-mct-014/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,199,REJECTED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,0,1,0,0,INCORRECT_CATEGORY: TAG_SHOULD_BE_MARKETING x1,199,"⭐ RECOMMENDED OPTION

{{first_name}}, a recommended card option is ready.
Review the details and choose the next step from the page.",,,⭐ SEE OPTION,https://newsoun.com/ns-gb-cc-en-mct-015/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,200,APPROVED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,1,0,0,0,,200,"📣 CARD OPTION ALERT

A card option alert is available in your profile.
Review the update and continue only if the details are correct.",,,📣 VIEW CARD,https://newsoun.com/ns-gb-cc-en-mct-016/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,201,REJECTED,teste-3-gb-cc-en-test-201-approved-plus-rewritten-newsoun-links,0,1,0,0,INCORRECT_CATEGORY: TAG_SHOULD_BE_MARKETING x1,201,"💳 PROFILE CARD MATCH

{{first_name}}, your profile has a card match ready for review.
Open the page to check the option and continue.",,,💳 VIEW MATCH,https://newsoun.com/ns-gb-cc-en-mct-017/?utm_source=mct&utm_medium=g005-d&utm_campaign=[utm_campaign]&utm_content=[utm_content],,,
