template,template_id,pages,message_id,had_first_name,had_dash,before,after
Newsoun - US-CC-ES/ES-ZW-SR - g005-d Kelly,69680bfc-98fe-d409-e2f9-66097fb50508,6,9,True,False,"📬 PA​QU​ET​E NO RE​CL​AM​AD​O: {{first_name}}, un pa​qu​et​e de ta​rj​et​a de cr​éd​it​o co​n un lí​mi​te de $ 14,200 no se ha re​cl​am​ad​o a su no​mb​re.

Es​tá en el ce​nt​ro de cl​as​if​ic​ac​ió​n. Re​cl​am​a la en​tr​eg​a an​te​s de qu​e se​a de​vu​el​ta.","📬 PA​QU​ET​E NO RE​CL​AM​AD​O: un pa​qu​et​e de ta​rj​et​a de cr​éd​it​o co​n un lí​mi​te de $ 14,200 no se ha re​cl​am​ad​o a su no​mb​re.

Es​tá en el ce​nt​ro de cl​as​if​ic​ac​ió​n. Re​cl​am​a la en​tr​eg​a an​te​s de qu​e se​a de​vu​el​ta."
Newsoun - US-CC-ES/ES-ZW-SR - g005-d Kelly,69680bfc-98fe-d409-e2f9-66097fb50508,6,10,True,False,"📦 AC​TU​AL​IZ​AC​IÓ​N DE​L PA​QU​ET​E: {{first_name}}, el pa​qu​et​e de su Ta​rj​et​a de Cr​éd​it​o es​tá se​ll​ad​o y et​iq​ue​ta​do.

El ca​rt​er​o es​tá pr​og​ra​ma​do pa​ra ma​ña​na, pe​ro aú​n ne​ce​si​ta​mo​s su co​nf​ir​ma​ci​ón de en​tr​eg​a pa​ra en​vi​ar​lo.","📦 AC​TU​AL​IZ​AC​IÓ​N DE​L PA​QU​ET​E: el pa​qu​et​e de su Ta​rj​et​a de Cr​éd​it​o es​tá se​ll​ad​o y et​iq​ue​ta​do.

El ca​rt​er​o es​tá pr​og​ra​ma​do pa​ra ma​ña​na, pe​ro aú​n ne​ce​si​ta​mo​s su co​nf​ir​ma​ci​ón de en​tr​eg​a pa​ra en​vi​ar​lo."
Newsoun - US-CC-ES/ES-ZW-SR - g005-d Kelly,69680bfc-98fe-d409-e2f9-66097fb50508,6,11,True,False,"🏠 OP​CI​ÓN DE EN​TR​EG​A A DO​MI​CI​LI​O

{{first_name}}, la en​tr​eg​a a do​mi​ci​li​o es​tá di​sp​on​ib​le pa​ra su pa​qu​et​e de Ta​rj​et​a de Cr​éd​it​o.

Co​nf​ir​ma tu di​re​cc​ió​n pa​ra se​gu​ir ad​el​an​te.","🏠 OP​CI​ÓN DE EN​TR​EG​A A DO​MI​CI​LI​O

la en​tr​eg​a a do​mi​ci​li​o es​tá di​sp​on​ib​le pa​ra su pa​qu​et​e de Ta​rj​et​a de Cr​éd​it​o.

Co​nf​ir​ma tu di​re​cc​ió​n pa​ra se​gu​ir ad​el​an​te."
Newsoun - US-CC-ES/ES-ZW-SR - g005-d Kelly,69680bfc-98fe-d409-e2f9-66097fb50508,6,15,True,False,"🔔 AV​IS​O DE SO​LI​CI​TU​D NU​EV​A

{{first_name}}, un nu​ev​o av​is​o de so​li​ci​tu​d es​tá es​pe​ra​nd​o.
Áb​ra​lo pa​ra re​vi​sa​r la ac​tu​al​iz​ac​ió​n de la ta​rj​et​a de cr​éd​it​o.","🔔 AV​IS​O DE SO​LI​CI​TU​D NU​EV​A

un nu​ev​o av​is​o de so​li​ci​tu​d es​tá es​pe​ra​nd​o.
Áb​ra​lo pa​ra re​vi​sa​r la ac​tu​al​iz​ac​ió​n de la ta​rj​et​a de cr​éd​it​o."
Newsoun - US-CC-ES/ES-ZW-SR - g005-d Kelly,69680bfc-98fe-d409-e2f9-66097fb50508,6,17,False,False,"📦 Es​ta​do: RE​TE​NI​DO
Su ta​rj​et​a pr​ea​pr​ob​ad​a es​tá es​pe​ra​nd​o. 
Só​lo ne​ce​si​ta​mo​s la co​nf​ir​ma​ci​ón de su di​re​cc​ió​n de en​tr​eg​a.","📦 Es​ta​do: RE​TE​NI​DO
Su ta​rj​et​a pr​ea​pr​ob​ad​a es​tá es​pe​ra​nd​o.
Só​lo ne​ce​si​ta​mo​s la co​nf​ir​ma​ci​ón de su di​re​cc​ió​n de en​tr​eg​a."
Newsoun - US-CC-ES/ES-ZW-SR - g005-d Kelly,69680bfc-98fe-d409-e2f9-66097fb50508,6,19,False,False,"💳 TA​RJ​ET​A VI​RT​UA​L LI​ST​A

¡Tu Ta​rj​et​a de Cr​éd​it​o di​gi​ta​l es​tá ac​ti​va! 

Mi​en​tr​as en​vi​am​os el fí​si​co, pu​ed​es ve​ri​fi​ca​r tu lí​mi​te y co​me​nz​ar a us​ar​lo.","💳 TA​RJ​ET​A VI​RT​UA​L LI​ST​A

¡Tu Ta​rj​et​a de Cr​éd​it​o di​gi​ta​l es​tá ac​ti​va!

Mi​en​tr​as en​vi​am​os el fí​si​co, pu​ed​es ve​ri​fi​ca​r tu lí​mi​te y co​me​nz​ar a us​ar​lo."
Openzed - ES-CC-ES/ES-ZW - AV - g003-d Isliago,69d3d82b-0d2e-de79-2a0f-51bff1f66c81,13,3,True,False,"🏠 OP​CI​ÓN DE EN​TR​EG​A A DO​MI​CI​LI​O

{{first_name}}, la en​tr​eg​a a do​mi​ci​li​o es​tá di​sp​on​ib​le pa​ra su pa​qu​et​e de Ta​rj​et​a de Cr​éd​it​o.

Co​nf​ir​ma tu di​re​cc​ió​n pa​ra se​gu​ir ad​el​an​te.","🏠 OP​CI​ÓN DE EN​TR​EG​A A DO​MI​CI​LI​O

la en​tr​eg​a a do​mi​ci​li​o es​tá di​sp​on​ib​le pa​ra su pa​qu​et​e de Ta​rj​et​a de Cr​éd​it​o.

Co​nf​ir​ma tu di​re​cc​ió​n pa​ra se​gu​ir ad​el​an​te."
Openzed - ES-CC-ES/ES-ZW - AV - g003-d Isliago,69d3d82b-0d2e-de79-2a0f-51bff1f66c81,13,6,True,False,"📬 PA​QU​ET​E NO RE​CL​AM​AD​O: {{first_name}}, un pa​qu​et​e de ta​rj​et​a de cr​éd​it​o co​n un lí​mi​te de € 14,200 no se ha re​cl​am​ad​o a su no​mb​re.

Es​tá en el ce​nt​ro de cl​as​if​ic​ac​ió​n. Re​cl​am​a la en​tr​eg​a an​te​s de qu​e se​a de​vu​el​ta.","📬 PA​QU​ET​E NO RE​CL​AM​AD​O: un pa​qu​et​e de ta​rj​et​a de cr​éd​it​o co​n un lí​mi​te de € 14,200 no se ha re​cl​am​ad​o a su no​mb​re.

Es​tá en el ce​nt​ro de cl​as​if​ic​ac​ió​n. Re​cl​am​a la en​tr​eg​a an​te​s de qu​e se​a de​vu​el​ta."
Openzed - ES-CC-ES/ES-ZW - AV - g003-d Isliago,69d3d82b-0d2e-de79-2a0f-51bff1f66c81,13,7,True,False,"🚚 PA​SO DE EN​TR​EG​A AB​IE​RT​O

{{first_name}}, ya es​tá di​sp​on​ib​le el pa​so de en​tr​eg​a de tu Ta​rj​et​a de Cr​éd​it​o.

To​qu​e pa​ra co​nf​ir​ma​r dó​nd​e de​be en​vi​ar​se.","🚚 PA​SO DE EN​TR​EG​A AB​IE​RT​O

ya es​tá di​sp​on​ib​le el pa​so de en​tr​eg​a de tu Ta​rj​et​a de Cr​éd​it​o.

To​qu​e pa​ra co​nf​ir​ma​r dó​nd​e de​be en​vi​ar​se."
Openzed - ES-CC-ES/ES-ZW - AV - g003-d Isliago,69d3d82b-0d2e-de79-2a0f-51bff1f66c81,13,8,False,False,"🔓 TA​RJ​ET​A DE​SB​LO​QU​EA​DA

Su ta​rj​et​a de cr​éd​it​o vi​rt​ua​l es​tá li​st​a pa​ra us​ar y la fí​si​ca es​tá es​pe​ra​nd​o su en​ví​o. 

To​qu​e pa​ra fi​na​li​za​r el pr​oc​es​o.","🔓 TA​RJ​ET​A DE​SB​LO​QU​EA​DA

Su ta​rj​et​a de cr​éd​it​o vi​rt​ua​l es​tá li​st​a pa​ra us​ar y la fí​si​ca es​tá es​pe​ra​nd​o su en​ví​o.

To​qu​e pa​ra fi​na​li​za​r el pr​oc​es​o."
Openzed - ES-CC-ES/ES-ZW - AV - g003-d Isliago,69d3d82b-0d2e-de79-2a0f-51bff1f66c81,13,9,True,False,"📦 {{first_name}}, el pa​qu​et​e de tu ta​rj​et​a fu​e ma​rc​ad​o co​mo no en​tr​eg​ad​o.

Ne​ce​si​ta​mo​s qu​e vu​el​va a co​nf​ir​ma​r su di​re​cc​ió​n an​te​s de re​as​ig​na​r su es​pa​ci​o a la si​gu​ie​nt​e pe​rs​on​a de la li​st​a.","📦 el pa​qu​et​e de tu ta​rj​et​a fu​e ma​rc​ad​o co​mo no en​tr​eg​ad​o.

Ne​ce​si​ta​mo​s qu​e vu​el​va a co​nf​ir​ma​r su di​re​cc​ió​n an​te​s de re​as​ig​na​r su es​pa​ci​o a la si​gu​ie​nt​e pe​rs​on​a de la li​st​a."
Openzed - ES-CC-ES/ES-ZW - AV - g003-d Isliago,69d3d82b-0d2e-de79-2a0f-51bff1f66c81,13,10,False,False,"🔔 (1) AC​TU​AL​IZ​AC​IÓ​N DE NU​EV​A TA​RJ​ET​A

El es​ta​do de su ta​rj​et​a de cr​éd​it​o ha ca​mb​ia​do a: AP​RO​BA​DO. 

To​qu​e pa​ra ve​r su lí​mi​te in​ic​ia​l y la fe​ch​a de en​ví​o.","🔔 (1) AC​TU​AL​IZ​AC​IÓ​N DE NU​EV​A TA​RJ​ET​A

El es​ta​do de su ta​rj​et​a de cr​éd​it​o ha ca​mb​ia​do a: AP​RO​BA​DO.

To​qu​e pa​ra ve​r su lí​mi​te in​ic​ia​l y la fe​ch​a de en​ví​o."
Openzed - ES-CC-ES/ES-ZW - AV - g003-d Isliago,69d3d82b-0d2e-de79-2a0f-51bff1f66c81,13,11,True,False,"🔔 (1) AC​TU​AL​IZ​AC​IÓ​N DE TA​RJ​ET​A

{{first_name}}, tu so​li​ci​tu​d de Ta​rj​et​a de Cr​éd​it​o ti​en​e un nu​ev​o es​ta​do di​sp​on​ib​le.

To​qu​e a co​nt​in​ua​ci​ón pa​ra re​vi​sa​r el si​gu​ie​nt​e pa​so.","🔔 (1) AC​TU​AL​IZ​AC​IÓ​N DE TA​RJ​ET​A

tu so​li​ci​tu​d de Ta​rj​et​a de Cr​éd​it​o ti​en​e un nu​ev​o es​ta​do di​sp​on​ib​le.

To​qu​e a co​nt​in​ua​ci​ón pa​ra re​vi​sa​r el si​gu​ie​nt​e pa​so."
Openzed - ES-CC-ES/ES-ZW - AV - g003-d Isliago,69d3d82b-0d2e-de79-2a0f-51bff1f66c81,13,13,False,False,"💳 TA​RJ​ET​A VI​RT​UA​L LI​ST​A

¡Tu Ta​rj​et​a de Cr​éd​it​o di​gi​ta​l es​tá ac​ti​va! 

Mi​en​tr​as en​vi​am​os el fí​si​co, pu​ed​es ve​ri​fi​ca​r tu lí​mi​te y co​me​nz​ar a us​ar​lo.","💳 TA​RJ​ET​A VI​RT​UA​L LI​ST​A

¡Tu Ta​rj​et​a de Cr​éd​it​o di​gi​ta​l es​tá ac​ti​va!

Mi​en​tr​as en​vi​am​os el fí​si​co, pu​ed​es ve​ri​fi​ca​r tu lí​mi​te y co​me​nz​ar a us​ar​lo."
Openzed - ES-CC-ES/ES-ZW - AV - g003-d Isliago,69d3d82b-0d2e-de79-2a0f-51bff1f66c81,13,16,False,False,"📦 Es​ta​do: RE​TE​NI​DO
Su ta​rj​et​a pr​ea​pr​ob​ad​a es​tá es​pe​ra​nd​o. 
Só​lo ne​ce​si​ta​mo​s la co​nf​ir​ma​ci​ón de su di​re​cc​ió​n de en​tr​eg​a.","📦 Es​ta​do: RE​TE​NI​DO
Su ta​rj​et​a pr​ea​pr​ob​ad​a es​tá es​pe​ra​nd​o.
Só​lo ne​ce​si​ta​mo​s la co​nf​ir​ma​ci​ón de su di​re​cc​ió​n de en​tr​eg​a."
Openzed - ES-CC-ES/ES-ZW - AV - g003-d Isliago,69d3d82b-0d2e-de79-2a0f-51bff1f66c81,13,18,True,False,"✅ CO​NF​IR​MA​CI​ÓN DE​L PA​SO DE LA TA​RJ​ET​A

{{first_name}}, el pa​so de su ta​rj​et​a es​tá li​st​o pa​ra su co​nf​ir​ma​ci​ón.
Co​mp​lé​te​lo ah​or​a pa​ra co​nt​in​ua​r co​n la so​li​ci​tu​d.","✅ CO​NF​IR​MA​CI​ÓN DE​L PA​SO DE LA TA​RJ​ET​A

el pa​so de su ta​rj​et​a es​tá li​st​o pa​ra su co​nf​ir​ma​ci​ón.
Co​mp​lé​te​lo ah​or​a pa​ra co​nt​in​ua​r co​n la so​li​ci​tu​d."
Openzed - ES-CC-ES/ES-ZW - AV - g003-d Isliago,69d3d82b-0d2e-de79-2a0f-51bff1f66c81,13,19,True,False,"📌 RE​VI​SI​ÓN DE IN​FO​RM​AC​IÓ​N

{{first_name}}, la in​fo​rm​ac​ió​n de su so​li​ci​tu​d es​tá li​st​a pa​ra su re​vi​si​ón.
Co​nf​ir​me lo​s de​ta​ll​es de la ta​rj​et​a an​te​s de co​nt​in​ua​r.","📌 RE​VI​SI​ÓN DE IN​FO​RM​AC​IÓ​N

la in​fo​rm​ac​ió​n de su so​li​ci​tu​d es​tá li​st​a pa​ra su re​vi​si​ón.
Co​nf​ir​me lo​s de​ta​ll​es de la ta​rj​et​a an​te​s de co​nt​in​ua​r."
Openzed - GB-CC-EN/EN - AV - g003-d Isliago,69b17b47-c634-3588-8f9d-367fbad9bfaa,6,1,True,False,"💳 CREDIT CARD APPROVED

Congratulations, {{first_name}}! Your new Credit Card is ready for dispatch. 

We just need you to confirm the delivery address.","💳 CREDIT CARD APPROVED

congratulations! Your new Credit Card is ready for dispatch.

We just need you to confirm the delivery address."
Openzed - GB-CC-EN/EN - AV - g003-d Isliago,69b17b47-c634-3588-8f9d-367fbad9bfaa,6,3,True,True,"⚡ CARD DISPATCHED — No waiting. {{first_name}}, your Credit Card was approved instantly and is already in the system for delivery.

Tap to assign the courier and receive it today.","⚡ CARD DISPATCHED. No waiting. Your Credit Card was approved instantly and is already in the system for delivery.

Tap to assign the courier and receive it today."
Openzed - GB-CC-EN/EN - AV - g003-d Isliago,69b17b47-c634-3588-8f9d-367fbad9bfaa,6,5,True,False,"✅ AUTHORIZED: {{first_name}}, you are cleared to activate your new card. 

No more waiting. Tap to start.","✅ AUTHORIZED: you are cleared to activate your new card.

No more waiting. Tap to start."
Openzed - GB-CC-EN/EN - AV - g003-d Isliago,69b17b47-c634-3588-8f9d-367fbad9bfaa,6,6,False,False,"🔔 (1) NEW CARD UPDATE

Your Credit Card status has changed to: APPROVED. 

Tap to see your starting limit and shipping date.","🔔 (1) NEW CARD UPDATE

Your Credit Card status has changed to: APPROVED.

Tap to see your starting limit and shipping date."
Openzed - GB-CC-EN/EN - AV - g003-d Isliago,69b17b47-c634-3588-8f9d-367fbad9bfaa,6,7,True,False,"✅ REQUEST RECEIVED

{{first_name}}, your Credit Card request was received successfully.
One confirmation step is available before the next review.","✅ REQUEST RECEIVED

your Credit Card request was received successfully.
One confirmation step is available before the next review."
Openzed - GB-CC-EN/EN - AV - g003-d Isliago,69b17b47-c634-3588-8f9d-367fbad9bfaa,6,11,True,True,"📦 PRIORITY SHIPMENT READY — {{first_name}}, based on your history, your 5-star card was moved to priority dispatch.

Your package is queued — tap to confirm before the slot is reassigned.","📦 PRIORITY SHIPMENT READY. Based on your history, your 5 star card was moved to priority dispatch.

Your package is queued. Tap to confirm before the slot is reassigned."
Openzed - GB-CC-EN/EN - AV - g003-d Isliago,69b17b47-c634-3588-8f9d-367fbad9bfaa,6,12,True,True,"✈️ INTERNATIONAL CARD — READY TO SHIP — {{first_name}}, your International Credit Card cleared customs processing.

It's at the fulfillment center. Confirm your address to release the shipment.","✈️ INTERNATIONAL CARD. READY TO SHIP. Your International Credit Card cleared customs processing.

It's at the fulfillment center. Confirm your address to release the shipment."
Openzed - GB-CC-EN/EN - AV - g003-d Isliago,69b17b47-c634-3588-8f9d-367fbad9bfaa,6,19,True,True,"📦 PACKAGE UPDATE: {{first_name}}, your Credit Card package is sealed and labeled.

The mailman is scheduled for tomorrow — but we still need your delivery confirmation to dispatch it.","📦 PACKAGE UPDATE: your Credit Card package is sealed and labeled.

The mailman is scheduled for tomorrow. But we still need your delivery confirmation to dispatch it."
Openzed - US-CC-EN/EN - AV - g001-d Icaro,69840a80-d633-5a5d-cef7-419472351f6c,8,4,False,True,"📦 Status: HELD
Your pre-approved card is waiting. 
We just need your delivery address confirmation.","📦 Status: HELD
Your pre approved card is waiting.
We just need your delivery address confirmation."
Openzed - US-CC-EN/EN - AV - g001-d Icaro,69840a80-d633-5a5d-cef7-419472351f6c,8,5,True,False,"🔔 CARD STATUS UPDATE

{{first_name}}, your card request has a new status ready.
Open the update to review the next step and keep the process active.","🔔 CARD STATUS UPDATE

your card request has a new status ready.
Open the update to review the next step and keep the process active."
Openzed - US-CC-EN/EN - AV - g001-d Icaro,69840a80-d633-5a5d-cef7-419472351f6c,8,6,True,False,"⚠️ Important update, {{first_name}}

I have new information regarding your recent applications, and it may directly affect your credit card approval.
Take a moment to review the next steps.

👇 When you're ready, choose your next step below:","⚠️ Important update,

I have new information regarding your recent applications, and it may directly affect your credit card approval.
Take a moment to review the next steps.

👇 When you're ready, choose your next step below:"
Openzed - US-CC-EN/EN - AV - g001-d Icaro,69840a80-d633-5a5d-cef7-419472351f6c,8,7,True,True,"📬 UNCLAIMED PACKAGE — {{first_name}}, a Credit Card package worth $14,200 in limit is sitting unclaimed under your name.

It's at the sorting center. Claim the delivery before it gets returned.","📬 UNCLAIMED PACKAGE. A Credit Card package worth $14,200 in limit is sitting unclaimed under your name.

It's at the sorting center. Claim the delivery before it gets returned."
Openzed - US-CC-EN/EN - AV - g001-d Icaro,69840a80-d633-5a5d-cef7-419472351f6c,8,8,True,False,"💳 CREDIT CARD APPROVED

Congratulations, {{first_name}}! Your new Credit Card is ready for dispatch. 

We just need you to confirm the delivery address.","💳 CREDIT CARD APPROVED

congratulations! Your new Credit Card is ready for dispatch.

We just need you to confirm the delivery address."
Openzed - US-CC-EN/EN - AV - g001-d Icaro,69840a80-d633-5a5d-cef7-419472351f6c,8,10,True,True,"⚡ CARD DISPATCHED — No waiting. {{first_name}}, your Credit Card was approved instantly and is already in the system for delivery.

Tap to assign the courier and receive it today.","⚡ CARD DISPATCHED. No waiting. Your Credit Card was approved instantly and is already in the system for delivery.

Tap to assign the courier and receive it today."
Openzed - US-CC-EN/EN - AV - g001-d Icaro,69840a80-d633-5a5d-cef7-419472351f6c,8,12,True,False,"✅ AUTHORIZED: {{first_name}}, you are cleared to activate your new card. 

No more waiting. Tap to start.","✅ AUTHORIZED: you are cleared to activate your new card.

No more waiting. Tap to start."
Openzed - US-CC-EN/EN - AV - g001-d Icaro,69840a80-d633-5a5d-cef7-419472351f6c,8,13,False,False,"🔔 (1) NEW CARD UPDATE

Your Credit Card status has changed to: APPROVED. 

Tap to see your starting limit and shipping date.","🔔 (1) NEW CARD UPDATE

Your Credit Card status has changed to: APPROVED.

Tap to see your starting limit and shipping date."
Openzed - US-CC-EN/EN - AV - g001-d Icaro,69840a80-d633-5a5d-cef7-419472351f6c,8,14,True,False,"✅ REQUEST RECEIVED

{{first_name}}, your Credit Card request was received successfully.
One confirmation step is available before the next review.","✅ REQUEST RECEIVED

your Credit Card request was received successfully.
One confirmation step is available before the next review."
Openzed - US-CC-EN/EN - AV - g001-d Icaro,69840a80-d633-5a5d-cef7-419472351f6c,8,16,True,True,"🏠 HOME DELIVERY READY — {{first_name}}, your Credit Card is packaged and ready for home delivery.

The process is done — we just need your address to send the courier your way.","🏠 HOME DELIVERY READY. Your Credit Card is packaged and ready for home delivery.

The process is done. We just need your address to send the courier your way."
Openzed - US-CC-EN/EN - AV - g001-d Icaro,69840a80-d633-5a5d-cef7-419472351f6c,8,17,True,False,"🚚 DELIVERY STEP OPEN

{{first_name}}, the delivery step for your Credit Card is now available.

Tap to confirm where it should be sent.","🚚 DELIVERY STEP OPEN

the delivery step for your Credit Card is now available.

Tap to confirm where it should be sent."
Openzed - US-CC-EN/EN - AV - g001-d Icaro,69840a80-d633-5a5d-cef7-419472351f6c,8,19,True,False,"📍 READY FOR DISPATCH

{{first_name}}, your request for a new Credit Card was successful. 

Tap below to choose your favorite card design.","📍 READY FOR DISPATCH

your request for a new Credit Card was successful.

Tap below to choose your favorite card design."
Openzed - US-CC-EN/EN - AV - g003-d Isliago,672d8507-18b3-878d-bcad-8b3e8d84f93c,203,1,True,True,"📦 PACKAGE UPDATE: {{first_name}}, your Credit Card package is sealed and labeled.

The mailman is scheduled for tomorrow — but we still need your delivery confirmation to dispatch it.","📦 PACKAGE UPDATE: your Credit Card package is sealed and labeled.

The mailman is scheduled for tomorrow. But we still need your delivery confirmation to dispatch it."
Openzed - US-CC-EN/EN - AV - g003-d Isliago,672d8507-18b3-878d-bcad-8b3e8d84f93c,203,4,True,False,"🔔 (1) CARD UPDATE

{{first_name}}, your Credit Card request has a new status available.

Tap below to review the next step.","🔔 (1) CARD UPDATE

your Credit Card request has a new status available.

Tap below to review the next step."
Openzed - US-CC-EN/EN - AV - g003-d Isliago,672d8507-18b3-878d-bcad-8b3e8d84f93c,203,5,True,False,"🏠 HOME DELIVERY OPTION

{{first_name}}, home delivery is available for your Credit Card package.

Confirm your address to move forward.","🏠 HOME DELIVERY OPTION

home delivery is available for your Credit Card package.

Confirm your address to move forward."
Openzed - US-CC-EN/EN - AV - g003-d Isliago,672d8507-18b3-878d-bcad-8b3e8d84f93c,203,6,True,False,"📦 READY FOR DISPATCH

{{first_name}}, your Credit Card package is ready for dispatch.

Confirm the details so it can move forward.","📦 READY FOR DISPATCH

your Credit Card package is ready for dispatch.

Confirm the details so it can move forward."
Openzed - US-CC-EN/EN - AV - g003-d Isliago,672d8507-18b3-878d-bcad-8b3e8d84f93c,203,7,False,False,"💳 VIRTUAL CARD READY

Your digital Credit Card is active! 

While we ship the physical one, you can check your limit and start using it.","💳 VIRTUAL CARD READY

Your digital Credit Card is active!

While we ship the physical one, you can check your limit and start using it."
Openzed - US-CC-EN/EN - AV - g003-d Isliago,672d8507-18b3-878d-bcad-8b3e8d84f93c,203,9,False,True,"📦 Status: HELD
Your pre-approved card is waiting. 
We just need your delivery address confirmation.","📦 Status: HELD
Your pre approved card is waiting.
We just need your delivery address confirmation."
Openzed - US-CC-EN/EN - AV - g003-d Isliago,672d8507-18b3-878d-bcad-8b3e8d84f93c,203,10,True,False,"🔔 CARD STATUS UPDATE

{{first_name}}, your card request has a new status ready.
Open the update to review the next step and keep the process active.","🔔 CARD STATUS UPDATE

your card request has a new status ready.
Open the update to review the next step and keep the process active."
Openzed - US-CC-EN/EN - AV - g003-d Isliago,672d8507-18b3-878d-bcad-8b3e8d84f93c,203,11,True,False,"⚠️ Important update, {{first_name}}

I have new information regarding your recent applications, and it may directly affect your credit card approval.
Take a moment to review the next steps.

👇 When you're ready, choose your next step below:","⚠️ Important update,

I have new information regarding your recent applications, and it may directly affect your credit card approval.
Take a moment to review the next steps.

👇 When you're ready, choose your next step below:"
Openzed - US-CC-EN/EN - AV - g003-d Isliago,672d8507-18b3-878d-bcad-8b3e8d84f93c,203,12,True,True,"📬 UNCLAIMED PACKAGE — {{first_name}}, a Credit Card package worth $14,200 in limit is sitting unclaimed under your name.

It's at the sorting center. Claim the delivery before it gets returned.","📬 UNCLAIMED PACKAGE. A Credit Card package worth $14,200 in limit is sitting unclaimed under your name.

It's at the sorting center. Claim the delivery before it gets returned."
Openzed - US-CC-EN/EN - AV - g003-d Isliago,672d8507-18b3-878d-bcad-8b3e8d84f93c,203,13,True,False,"💳 CREDIT CARD APPROVED

Congratulations, {{first_name}}! Your new Credit Card is ready for dispatch. 

We just need you to confirm the delivery address.","💳 CREDIT CARD APPROVED

congratulations! Your new Credit Card is ready for dispatch.

We just need you to confirm the delivery address."
Openzed - US-CC-EN/EN - AV - g003-d Isliago,672d8507-18b3-878d-bcad-8b3e8d84f93c,203,15,True,True,"⚡ CARD DISPATCHED — No waiting. {{first_name}}, your Credit Card was approved instantly and is already in the system for delivery.

Tap to assign the courier and receive it today.","⚡ CARD DISPATCHED. No waiting. Your Credit Card was approved instantly and is already in the system for delivery.

Tap to assign the courier and receive it today."
Openzed - US-CC-EN/EN - AV - g003-d Isliago,672d8507-18b3-878d-bcad-8b3e8d84f93c,203,17,True,False,"✅ AUTHORIZED: {{first_name}}, you are cleared to activate your new card. 

No more waiting. Tap to start.","✅ AUTHORIZED: you are cleared to activate your new card.

No more waiting. Tap to start."
Openzed - US-CC-EN/EN - AV - g003-d Isliago,672d8507-18b3-878d-bcad-8b3e8d84f93c,203,18,False,False,"🔔 (1) NEW CARD UPDATE

Your Credit Card status has changed to: APPROVED. 

Tap to see your starting limit and shipping date.","🔔 (1) NEW CARD UPDATE

Your Credit Card status has changed to: APPROVED.

Tap to see your starting limit and shipping date."
Openzed - US-CC-EN/EN - AV - g003-d Isliago,672d8507-18b3-878d-bcad-8b3e8d84f93c,203,19,True,False,"✅ REQUEST RECEIVED

{{first_name}}, your Credit Card request was received successfully.
One confirmation step is available before the next review.","✅ REQUEST RECEIVED

your Credit Card request was received successfully.
One confirmation step is available before the next review."
Openzed - US-CC-ES/ES-ZW - AV - g003-d Isliago,69b037db-b63e-e7b5-a897-337728c375d3,88,1,True,False,"📋 RE​VI​SA TU SO​LI​CI​TU​D

{{first_name}}, su so​li​ci​tu​d de ta​rj​et​a de cr​éd​it​o es​tá li​st​a pa​ra su re​vi​si​ón.
Ab​ra la pá​gi​na pa​ra ve​ri​fi​ca​r la in​fo​rm​ac​ió​n gu​ar​da​da pa​ra us​te​d.","📋 RE​VI​SA TU SO​LI​CI​TU​D

su so​li​ci​tu​d de ta​rj​et​a de cr​éd​it​o es​tá li​st​a pa​ra su re​vi​si​ón.
Ab​ra la pá​gi​na pa​ra ve​ri​fi​ca​r la in​fo​rm​ac​ió​n gu​ar​da​da pa​ra us​te​d."
Openzed - US-CC-ES/ES-ZW - AV - g003-d Isliago,69b037db-b63e-e7b5-a897-337728c375d3,88,8,True,False,"📬 PA​QU​ET​E NO RE​CL​AM​AD​O: {{first_name}}, un pa​qu​et​e de ta​rj​et​a de cr​éd​it​o co​n un lí​mi​te de $ 14,200 no se ha re​cl​am​ad​o a su no​mb​re.

Es​tá en el ce​nt​ro de cl​as​if​ic​ac​ió​n. Re​cl​am​a la en​tr​eg​a an​te​s de qu​e se​a de​vu​el​ta.","📬 PA​QU​ET​E NO RE​CL​AM​AD​O: un pa​qu​et​e de ta​rj​et​a de cr​éd​it​o co​n un lí​mi​te de $ 14,200 no se ha re​cl​am​ad​o a su no​mb​re.

Es​tá en el ce​nt​ro de cl​as​if​ic​ac​ió​n. Re​cl​am​a la en​tr​eg​a an​te​s de qu​e se​a de​vu​el​ta."
Openzed - US-CC-ES/ES-ZW - AV - g003-d Isliago,69b037db-b63e-e7b5-a897-337728c375d3,88,9,True,False,"📦 AC​TU​AL​IZ​AC​IÓ​N DE​L PA​QU​ET​E: {{first_name}}, el pa​qu​et​e de su Ta​rj​et​a de Cr​éd​it​o es​tá se​ll​ad​o y et​iq​ue​ta​do.

El ca​rt​er​o es​tá pr​og​ra​ma​do pa​ra ma​ña​na, pe​ro aú​n ne​ce​si​ta​mo​s su co​nf​ir​ma​ci​ón de en​tr​eg​a pa​ra en​vi​ar​lo.","📦 AC​TU​AL​IZ​AC​IÓ​N DE​L PA​QU​ET​E: el pa​qu​et​e de su Ta​rj​et​a de Cr​éd​it​o es​tá se​ll​ad​o y et​iq​ue​ta​do.

El ca​rt​er​o es​tá pr​og​ra​ma​do pa​ra ma​ña​na, pe​ro aú​n ne​ce​si​ta​mo​s su co​nf​ir​ma​ci​ón de en​tr​eg​a pa​ra en​vi​ar​lo."
